model,g_avail,J_ATP,J_ATP_glyc,J_ATP_resp,frac_glyc,phi_G,phi_R,phenotype,eps_ratio,organism
Model A (Shen LP),0.16434788963210703,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.16493484280936457,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1655217959866221,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1661087491638796,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.16669570234113715,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.16728265551839466,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1678696086956522,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.16845656187290972,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.16904351505016724,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.16963046822742478,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1702174214046823,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1708043745819398,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.17139132775919735,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.17197828093645487,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.17256523411371238,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.17315218729096993,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.17373914046822744,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.17432609364548496,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1749130468227425,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.17550000000000002,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model B (Kukurugya),1e-06,3.2e-05,0.0,3.2e-05,0.0,0.0,0.00025,respiration,inf,mammalian
Model B (Kukurugya),0.0005879531772575252,0.018814501672240806,0.0,0.018814501672240806,0.0,0.0,0.1469882943143813,respiration,inf,mammalian
Model B (Kukurugya),0.0011749063545150502,0.023808391044414023,0.0009192408200045057,0.022889150224409516,0.03860995135243211,0.0011785138718006483,0.17882148612819934,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.0017618595317725754,0.024799824908589944,0.002105312007208831,0.022694512901381112,0.0848922125445979,0.00269911795796004,0.17730088204203995,mixed,0.16410256410256413,mammalian
Model B (Kukurugya),0.0023488127090301007,0.02579125877276587,0.0032913831944131567,0.022499875578352712,0.12761622933614522,0.004219722044119432,0.17578027795588055,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.0029357658862876257,0.026782692636941788,0.004477454381617481,0.02230523825532431,0.16717715587123821,0.005740326130278822,0.17425967386972116,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.003522719063545151,0.027774126501117716,0.005663525568821808,0.022110600932295908,0.2039137241127598,0.007260930216438216,0.17273906978356177,mixed,0.16410256410256413,mammalian
Model B (Kukurugya),0.004109672240802676,0.02876556036529364,0.0068495967560261335,0.021915963609267508,0.23811796707740626,0.008781534302597607,0.1712184656974024,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.004696625418060201,0.029756994229469563,0.008035667943230459,0.021721326286239104,0.2700429983372585,0.010302138388756998,0.169697861611243,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.005283578595317726,0.03074842809364549,0.009221739130434782,0.021526688963210704,0.29990928649587,0.011822742474916388,0.1681772575250836,mixed,0.16410256410256413,mammalian
Model B (Kukurugya),0.005870531772575251,0.031739861957821414,0.01040781031763911,0.0213320516401823,0.3279097537182071,0.01334334656107578,0.16665665343892422,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.006457484949832777,0.03273129582199733,0.011593881504843435,0.021137414317153897,0.3542139476510329,0.014863950647235172,0.16513604935276482,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.007044438127090302,0.03372272968617326,0.01277995269204776,0.020942776994125497,0.3789714774272173,0.016384554733394563,0.16361544526660543,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.007631391304347827,0.034714163550349175,0.013966023879252084,0.020748139671097093,0.40231486087791984,0.017905158819553953,0.16209484118044604,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.008218344481605352,0.0357055974145251,0.01515209506645641,0.02055350234806869,0.424361897395183,0.019425762905713347,0.16057423709428664,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.008805297658862876,0.036697031278701026,0.016338166253660732,0.02035886502504029,0.44521765615256764,0.020946366991872734,0.15905363300812725,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.009392250836120402,0.03768846514287695,0.01752423744086506,0.020164227702011886,0.46497615051264857,0.022466971078032128,0.15753302892196785,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.009979204013377927,0.03867989900705287,0.018710308628069387,0.019969590378983482,0.483721754926448,0.023987575164191522,0.15601242483580846,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.010566157190635452,0.039671332871228794,0.01989637981527371,0.019774953055955086,0.5015304093728432,0.02550817925035091,0.1544918207496491,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.011153110367892977,0.04066276673540472,0.021082451002478037,0.019580315732926682,0.5184706475991396,0.027028783336510303,0.1529712166634897,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.011740063545150501,0.04165420059958064,0.02226852218968236,0.01938567840989828,0.5346044785194257,0.02854938742266969,0.1514506125773303,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.012327016722408027,0.04264563446375656,0.023454593376886688,0.01919104108686988,0.5499881446674254,0.030069991508829084,0.1499300084911709,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.012913969899665553,0.04363706832793249,0.024640664564091017,0.018996403763841475,0.5646727772570895,0.03159059559498848,0.14840940440501152,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.013500923076923077,0.04462850219210841,0.02582673575129534,0.01880176644081307,0.5787049639291332,0.03311119968114787,0.14688880031885213,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.014087876254180603,0.04561993605628434,0.027012806938499664,0.01860712911778467,0.5921272424663676,0.03463180376730726,0.14536819623269273,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.014674829431438129,0.04661136992046026,0.028198878125703992,0.018412491794756267,0.6049785315004435,0.036152407853466656,0.14384759214653334,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.015261782608695653,0.047602803784636175,0.029384949312908314,0.018217854471727864,0.6172945073960605,0.03767301193962604,0.14232698806037394,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.01584873578595318,0.04859423764881211,0.030571020500112643,0.018023217148699464,0.6291079349993662,0.03919361602578544,0.14080638397421455,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.016435688963210706,0.04958567151298804,0.031757091687316975,0.01782857982567106,0.6404489587077348,0.04071422011194484,0.13928577988805516,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.017022642140468232,0.05057710537716396,0.0329431628745213,0.017633942502642656,0.6513453593055061,0.04223482419810423,0.13776517580189576,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.017609595317725754,0.051568539241339875,0.03412923406172562,0.01743930517961426,0.6618227811728657,0.04375542828426361,0.1362445717157364,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.01819654849498328,0.0525599731055158,0.035315305248929944,0.017244667856585856,0.6719049337798053,0.045276032370423006,0.134723967629577,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.018783501672240806,0.053551406969691726,0.03650137643613427,0.017050030533557452,0.6816137707977086,0.0467966364565824,0.1332033635434176,mixed,0.16410256410256413,mammalian
Model B (Kukurugya),0.01937045484949833,0.05454284083386765,0.0376874476233386,0.016855393210529052,0.6909696496764995,0.04831724054274179,0.1316827594572582,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.019957408026755857,0.055534274698043576,0.03887351881054293,0.01666075588750065,0.6999914741285422,0.04983784462890119,0.13016215537109882,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.02054436120401338,0.0565257085622195,0.04005958999774725,0.01646611856447225,0.7086968216179456,0.051358448715060574,0.12864155128493943,mixed,0.16410256410256407,mammalian
Model B (Kukurugya),0.021131314381270905,0.057517142426395426,0.04124566118495158,0.016271481241443845,0.7171020576645227,0.05287905280121997,0.12712094719878003,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.02171826755852843,0.05850857629057134,0.042431732372155896,0.01607684391841544,0.7252224385263972,0.054399656887379355,0.12560034311262064,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.022305220735785957,0.05950001015474727,0.04361780355936023,0.01588220659538704,0.7330722036167608,0.05592026097353875,0.12407973902646124,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.022892173913043483,0.06049144401892319,0.044803874746564554,0.015687569272358638,0.7406646588325585,0.05744086505969814,0.12255913494030185,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.023479127090301005,0.061482877883099106,0.04598994593376887,0.015492931949330234,0.7480122518209407,0.05896146914585753,0.12103853085414246,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.02406608026755853,0.06247431174727504,0.047176017120973204,0.015298294626301832,0.7551266400790865,0.060482073232016924,0.11951792676798306,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.024653033444816057,0.06346574561145096,0.04836208830817753,0.01510365730327343,0.7620187526710737,0.06200267731817632,0.11799732268182367,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.025239986622073583,0.06445717947562687,0.04954815949538185,0.01490901998024503,0.7686988462490426,0.0635232814043357,0.11647671859566429,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.02582693979933111,0.06544861333980281,0.05073423068258618,0.014714382657216626,0.775176555982615,0.0650438854904951,0.1149561145095049,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.026413892976588634,0.06644004720397872,0.051920301869790506,0.014519745334188225,0.7814609419284291,0.06656448957665449,0.1134355104233455,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.027000846153846157,0.06743148106815465,0.053106373056994824,0.014325108011159824,0.7875605313090915,0.06808509366281387,0.11191490633718612,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.027587799331103682,0.06842291493233058,0.05429244424419915,0.01413047068813142,0.793483357116453,0.06960569774897327,0.11039430225102673,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.028174752508361208,0.06941434879650649,0.055478515431403475,0.013935833365103019,0.7992369934066949,0.07112630183513266,0.10887369816486733,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.028761705685618734,0.07040578266068243,0.05666458661860781,0.013741196042074617,0.8048285876133257,0.07264690592129205,0.10735309407870794,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.02934865886287626,0.07139721652485835,0.05785065780581213,0.013546558719046213,0.8102648901679561,0.07416751000745145,0.10583248999254855,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.029935612040133782,0.07238865038903428,0.05903672899301646,0.013351921396017812,0.8155522816869587,0.07568811409361084,0.10431188590638915,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.030522565217391308,0.07338008425321019,0.06022280018022078,0.01315728407298941,0.8206967979542241,0.07720871817977024,0.10279128182022976,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.031109518394648834,0.07437151811738611,0.0614088713674251,0.012962646749961008,0.8257041529056715,0.07872932226592962,0.10127067773407038,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.03169647157190636,0.07536295198156204,0.06259494255462943,0.012768009426932606,0.8305797597995316,0.08024992635208901,0.09975007364791098,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.03228342474916388,0.07635438584573796,0.06378101374183376,0.012573372103904204,0.8353287507372958,0.0817705304382484,0.09822946956175159,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.03287037792642141,0.07734581970991389,0.06496708492903809,0.012378734780875802,0.8399559946833282,0.0832911345244078,0.0967088654755922,mixed,0.16410256410256407,mammalian
Model B (Kukurugya),0.03345733110367893,0.07833725357408981,0.06615315611624241,0.012184097457847399,0.8444661141161411,0.08481173861056719,0.0951882613894328,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.03404428428093646,0.07932868743826574,0.06733922730344674,0.011989460134818997,0.8488635004310477,0.08633234269672659,0.09366765730327341,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.034631237458193985,0.08032012130244165,0.06852529849065106,0.011794822811790595,0.8531523282020735,0.08785294678288598,0.09214705321711401,mixed,0.16410256410256413,mammalian
Model B (Kukurugya),0.03521819063545151,0.08131155516661757,0.06971136967785538,0.011600185488762193,0.8573365684004941,0.08937355086904536,0.09062644913095463,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.03580514381270904,0.0823029890307935,0.07089744086505971,0.011405548165733791,0.8614200006579782,0.09089415495520475,0.08910584504479524,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.03639209698996656,0.08329442289496944,0.07208351205226404,0.011210910842705389,0.865406224653938,0.09241475904136415,0.08758524095863585,mixed,0.16410256410256407,mammalian
Model B (Kukurugya),0.03697905016722409,0.08428585675914535,0.07326958323946836,0.011016273519676986,0.8692986706992015,0.09393536312752354,0.08606463687247645,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.03756600334448161,0.08527729062332128,0.0744556544266727,0.010821636196648584,0.873100609581408,0.09545596721368294,0.08454403278631706,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.03815295652173913,0.0862687244874972,0.07564172561387701,0.010626998873620183,0.8768151617315225,0.09697657129984232,0.08302342870015768,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.03873990969899666,0.08726015835167313,0.07682779680108134,0.010432361550591778,0.8804453057654604,0.09849717538600172,0.08150282461399827,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.039326862876254184,0.08825159221584904,0.07801386798828566,0.010237724227563378,0.8839938864499627,0.1000177794721611,0.07998222052783889,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.039913816053511714,0.08924302608002498,0.07919993917549,0.010043086904534976,0.8874636221374961,0.1015383835583205,0.0784616164416795,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.040500769230769236,0.09023445994420089,0.08038601036269431,0.009848449581506573,0.8908571117110176,0.10305898764447989,0.0769410123555201,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.04108772240802676,0.0912258938083768,0.08157208154989863,0.009653812258478172,0.8941768410758865,0.10457959173063927,0.07542040826936072,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.04167467558528429,0.09221732767255275,0.08275815273710298,0.009459174935449769,0.8974251892330082,0.10610019581679868,0.07389980418320131,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.04226162876254181,0.09320876153672865,0.08394422392430728,0.009264537612421369,0.9006044339643897,0.10762079990295806,0.07237920009704193,mixed,0.16410256410256413,mammalian
Model B (Kukurugya),0.04284858193979934,0.09420019540090459,0.08513029511151163,0.009069900289392963,0.903716757159658,0.10914140398911747,0.07085859601088253,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.04343553511705686,0.09519162926508051,0.08631636629871595,0.008875262966364563,0.9067642498097224,0.11066200807527685,0.06933799192472315,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.044022488294314384,0.09618306312925642,0.08750243748592026,0.008680625643336163,0.9097489166915944,0.11218261216143623,0.06781738783856377,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.04460944147157191,0.09717449699343235,0.0886885086731246,0.008485988320307758,0.9126726807664228,0.11370321624759563,0.06629678375240436,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.045196394648829435,0.09816593085760827,0.08987457986032892,0.008291350997279357,0.91553738731102,0.11522382033375501,0.06477617966624498,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.045783347826086965,0.0991573647217842,0.09106065104753325,0.008096713674250954,0.9183448078015313,0.11674442441991442,0.06325557558008557,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.04637030100334449,0.10014879858596012,0.09224672223473757,0.007902076351222552,0.9210966435664226,0.1182650285060738,0.06173497149392619,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.04695725418060201,0.10114023245013604,0.09343279342194188,0.007707439028194152,0.9237945292246184,0.11978563259223318,0.06021436740776681,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.04754420735785954,0.10213166631431196,0.09461886460914622,0.007512801705165748,0.9264400359233838,0.12130623667839259,0.0586937633216074,mixed,0.16410256410256413,mammalian
Model B (Kukurugya),0.04813116053511706,0.10312310017848789,0.09580493579635053,0.007318164382137347,0.9290346743894345,0.12282684076455197,0.05717315923544802,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.04871811371237459,0.10411453404266383,0.09699100698355488,0.007123527059108943,0.9315798978057196,0.12434744485071138,0.055652555149288616,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.04930506688963211,0.10510596790683974,0.0981770781707592,0.006928889736080543,0.9340771045253878,0.12586804893687076,0.054131951063129236,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.04989202006688964,0.10609740177101566,0.09936314935796352,0.00673425241305214,0.9365276406335914,0.12738865302303015,0.05261134697696984,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.050478973244147164,0.10708883563519159,0.10054922054516785,0.006539615090023737,0.9389328023669847,0.12890925710918955,0.05109074289081045,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.051065926421404687,0.10808026949936751,0.10173529173237218,0.006344977766995335,0.9412938384000563,0.13042986119534894,0.049570138804651054,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.051652879598662216,0.10907170336354344,0.1029213629195765,0.0061503404439669325,0.9436119520067691,0.13195046528150833,0.04804953471849166,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.05223983277591974,0.11006313722771936,0.10410743410678083,0.005955703120938531,0.945888303105369,0.13347106936766773,0.046528930632332266,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.05282678595317727,0.11105457109189527,0.10529350529398515,0.005761065797910128,0.9481240101936644,0.13499167345382712,0.04500832654617287,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.05341373913043479,0.11204600495607121,0.10647957648118948,0.005566428474881725,0.9503201521815605,0.13651227753998652,0.04348772246001348,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.05400069230769231,0.11303743882024711,0.10766564766839379,0.005371791151853327,0.952477770127156,0.13803288162614588,0.04196711837385411,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.05458764548494984,0.11402887268442305,0.10885171885559812,0.005177153828824924,0.9545978688822716,0.13955348571230528,0.04044651428769472,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.055174598662207364,0.11502030654859897,0.11003779004280245,0.004982516505796521,0.9566814186528769,0.14107408979846467,0.038925910201535324,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.05576155183946489,0.11601174041277489,0.11122386123000677,0.004787879182768119,0.9587293564795026,0.14259469388462406,0.03740530611537593,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.056348505016722415,0.11700317427695082,0.1124099324172111,0.0045932418597397166,0.9607425876423886,0.14411529797078346,0.035884702029216536,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.05693545819397994,0.11799460814112674,0.11359600360441542,0.004398604536711315,0.9627219869957923,0.14563590205694285,0.03436409794305714,mixed,0.1641025641025641,mammalian
Model B (Kukurugya),0.05752241137123747,0.11898604200530266,0.11478207479161975,0.004203967213682912,0.9646684002355876,0.14715650614310224,0.03284349385689775,mixed,0.1641025641025641,mammalian
