organism,u_G,g_avail,frac_glyc,phenotype,J_ATP
mammalian,0.6873417721518987,0.10219029113924052,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.10441179746835444,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.10663330379746837,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.1088548101265823,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.11107631645569621,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.11329782278481014,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.11551932911392407,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.11774083544303798,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.11996234177215191,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.12218384810126584,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.12440535443037976,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.1266268607594937,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.1288483670886076,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.13106987341772153,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.13329137974683547,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.13551288607594938,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.1377343924050633,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.13995589873417724,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.14217740506329116,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.14439891139240507,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.14662041772151901,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.14884192405063293,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.15106343037974684,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.1532849367088608,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.1555064430379747,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.15772794936708862,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.15994945569620256,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.16217096202531647,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.1643924683544304,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.16661397468354433,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.16883548101265825,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.17105698734177216,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.1732784936708861,1.0,glycolysis,0.09650278481012657
mammalian,0.6873417721518987,0.17550000000000002,1.0,glycolysis,0.09650278481012657
mammalian,0.699367088607595,1e-06,0.0,respiration,3.2e-05
mammalian,0.699367088607595,0.0022225063291139244,0.12019081715523519,mixed,0.025374134010934905
mammalian,0.699367088607595,0.004444012658227849,0.26223132848345176,mixed,0.0288252299416588
mammalian,0.699367088607595,0.006665518987341773,0.3738969184169013,mixed,0.032276325872382716
mammalian,0.699367088607595,0.008887025316455697,0.46398979789030237,mixed,0.03572742180310666
mammalian,0.699367088607595,0.011108531645569622,0.5382107563354424,mixed,0.03917851773383056
mammalian,0.699367088607595,0.013330037974683545,0.6004145452289181,mixed,0.04262961366455445
mammalian,0.699367088607595,0.015551544303797469,0.6533011493563035,mixed,0.04608070959527834
mammalian,0.699367088607595,0.017773050632911395,0.698818074855761,mixed,0.04953180552600224
mammalian,0.699367088607595,0.01999455696202532,0.7384054165819124,mixed,0.052982901456726135
mammalian,0.699367088607595,0.022216063291139246,0.7731510061634717,mixed,0.05643399738745003
mammalian,0.699367088607595,0.024437569620253168,0.8038919142401219,mixed,0.05988509331817392
mammalian,0.699367088607595,0.026659075949367093,0.8312827684525217,mixed,0.0633361892488978
mammalian,0.699367088607595,0.028880582278481018,0.8558428902805391,mixed,0.06678728517962171
mammalian,0.699367088607595,0.03110208860759494,0.8779895357396852,mixed,0.0702383811103457
mammalian,0.699367088607595,0.03332359493670887,0.8980617955173953,mixed,0.0736894770410697
mammalian,0.699367088607595,0.03554510126582279,0.9163380796788868,mixed,0.0771405729717936
mammalian,0.699367088607595,0.03776660759493671,0.9330491099932401,mixed,0.08059166890251748
mammalian,0.699367088607595,0.03998811392405064,0.9483877111917617,mixed,0.08404276483324138
mammalian,0.699367088607595,0.04220962025316456,0.9625162849959723,mixed,0.08749386076396527
mammalian,0.699367088607595,0.04443112658227849,0.9755725824401791,mixed,0.09094495669468917
mammalian,0.699367088607595,0.04665263291139241,0.9876742099860835,mixed,0.09439605262541306
mammalian,0.699367088607595,0.048874139240506334,0.9989221820459551,glycolysis,0.09784714855613695
mammalian,0.699367088607595,0.05109564556962026,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.053317151898734184,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.055538658227848106,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.057760164556962035,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.059981670886075956,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.06220317721518988,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.0644246835443038,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.06664618987341774,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.06886769620253165,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.07108920253164558,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.07331070886075951,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.07553221518987342,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.07775372151898735,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.07997522784810128,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.0821967341772152,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.08441824050632912,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.08663974683544305,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.08886125316455698,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.0910827594936709,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.09330426582278482,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.09552577215189875,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.09774727848101267,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.0999687848101266,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.10219029113924052,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.10441179746835444,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.10663330379746837,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.1088548101265823,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.11107631645569621,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.11329782278481014,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.11551932911392407,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.11774083544303798,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.11996234177215191,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.12218384810126584,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.12440535443037976,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.1266268607594937,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.1288483670886076,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.13106987341772153,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.13329137974683547,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.13551288607594938,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.1377343924050633,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.13995589873417724,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.14217740506329116,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.14439891139240507,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.14662041772151901,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.14884192405063293,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.15106343037974684,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.1532849367088608,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.1555064430379747,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.15772794936708862,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.15994945569620256,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.16217096202531647,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.1643924683544304,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.16661397468354433,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.16883548101265825,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.17105698734177216,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.1732784936708861,1.0,glycolysis,0.09819113924050635
mammalian,0.699367088607595,0.17550000000000002,1.0,glycolysis,0.09819113924050635
mammalian,0.7113924050632912,1e-06,0.0,respiration,3.2e-05
mammalian,0.7113924050632912,0.0022225063291139244,0.12010612160515541,mixed,0.025385640377883427
mammalian,0.7113924050632912,0.004444012658227849,0.2619062471465442,mixed,0.028853748860571966
mammalian,0.7113924050632912,0.006665518987341773,0.3732763009866894,mixed,0.03232185734326051
mammalian,0.7113924050632912,0.008887025316455697,0.46306246003806406,mixed,0.03578996582594906
mammalian,0.7113924050632912,0.011108531645569622,0.5369849708938578,mixed,0.03925807430863763
mammalian,0.7113924050632912,0.013330037974683545,0.5989068175099878,mixed,0.04272618279132615
mammalian,0.7113924050632912,0.015551544303797469,0.6515309056546523,mixed,0.046194291274014726
mammalian,0.7113924050632912,0.017773050632911395,0.6968051255939012,mixed,0.049662399756703196
mammalian,0.7113924050632912,0.01999455696202532,0.7361687713104836,mixed,0.05313050823939177
mammalian,0.7113924050632912,0.022216063291139246,0.7707083629591184,mixed,0.05659861672208024
mammalian,0.7113924050632912,0.024437569620253168,0.8012594884352785,mixed,0.06006672520476881
mammalian,0.7113924050632912,0.026659075949367093,0.8284752902387343,mixed,0.06353483368745738
mammalian,0.7113924050632912,0.028880582278481018,0.8528736828347542,mixed,0.06700294217014596
mammalian,0.7113924050632912,0.03110208860759494,0.8748706277003288,mixed,0.07047105065283442
mammalian,0.7113924050632912,0.03332359493670887,0.8948040437951242,mixed,0.07393915913552321
mammalian,0.7113924050632912,0.03554510126582279,0.912951290410638,mixed,0.07740726761821157
mammalian,0.7113924050632912,0.03776660759493671,0.9295421518083252,mixed,0.08087537610090013
mammalian,0.7113924050632912,0.03998811392405064,0.9447686183761685,mixed,0.08434348458358872
mammalian,0.7113924050632912,0.04220962025316456,0.9587923499514819,mixed,0.08781159306627728
mammalian,0.7113924050632912,0.04443112658227849,0.9717504377613145,mixed,0.09127970154896586
mammalian,0.7113924050632912,0.04665263291139241,0.9837599009171804,mixed,0.09474781003165443
mammalian,0.7113924050632912,0.048874139240506334,0.9949212302537342,glycolysis,0.098215918514343
mammalian,0.7113924050632912,0.05109564556962026,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.053317151898734184,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.055538658227848106,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.057760164556962035,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.059981670886075956,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.06220317721518988,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.0644246835443038,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.06664618987341774,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.06886769620253165,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.07108920253164558,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.07331070886075951,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.07553221518987342,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.07775372151898735,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.07997522784810128,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.0821967341772152,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.08441824050632912,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.08663974683544305,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.08886125316455698,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.0910827594936709,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.09330426582278482,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.09552577215189875,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.09774727848101267,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.0999687848101266,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.10219029113924052,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.10441179746835444,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.10663330379746837,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.1088548101265823,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.11107631645569621,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.11329782278481014,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.11551932911392407,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.11774083544303798,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.11996234177215191,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.12218384810126584,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.12440535443037976,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.1266268607594937,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.1288483670886076,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.13106987341772153,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.13329137974683547,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.13551288607594938,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.1377343924050633,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.13995589873417724,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.14217740506329116,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.14439891139240507,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.14662041772151901,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.14884192405063293,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.15106343037974684,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.1532849367088608,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.1555064430379747,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.15772794936708862,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.15994945569620256,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.16217096202531647,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.1643924683544304,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.16661397468354433,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.16883548101265825,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.17105698734177216,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.1732784936708861,1.0,glycolysis,0.09987949367088608
mammalian,0.7113924050632912,0.17550000000000002,1.0,glycolysis,0.09987949367088608
mammalian,0.7234177215189874,1e-06,0.0,respiration,3.2e-05
mammalian,0.7234177215189874,0.0022225063291139244,0.12002435523202554,mixed,0.025396758704421943
mammalian,0.7234177215189874,0.004444012658227849,0.26159273873734573,mixed,0.028881306008229492
mammalian,0.7234177215189874,0.006665518987341773,0.3726782720429838,mixed,0.032365853312037035
mammalian,0.7234177215189874,0.008887025316455697,0.4621694695017238,mixed,0.035850400615844616
mammalian,0.7234177215189874,0.011108531645569622,0.5358052342060425,mixed,0.03933494791965217
mammalian,0.7234177215189874,0.013330037974683545,0.5974563968488373,mixed,0.04281949522345972
mammalian,0.7234177215189874,0.015551544303797469,0.6498286118733103,mixed,0.04630404252726722
mammalian,0.7234177215189874,0.017773050632911395,0.6948700926360928,mixed,0.04978858983107473
mammalian,0.7234177215189874,0.01999455696202532,0.7340193290598919,mixed,0.053273137134882236
mammalian,0.7234177215189874,0.022216063291139246,0.7683615559104207,mixed,0.056757684438689844
mammalian,0.7234177215189874,0.024437569620253168,0.7987309181934406,mixed,0.06024223174249734
mammalian,0.7234177215189874,0.026659075949367093,0.8257791184455096,mixed,0.06372677904630494
mammalian,0.7234177215189874,0.028880582278481018,0.8500227100585468,mixed,0.06721132635011245
mammalian,0.7234177215189874,0.03110208860759494,0.8718764042865285,mixed,0.07069587365392005
mammalian,0.7234177215189874,0.03332359493670887,0.8916769898824157,mixed,0.07418042095772767
mammalian,0.7234177215189874,0.03554510126582279,0.9097008136075051,mixed,0.07766496826153517
mammalian,0.7234177215189874,0.03776660759493671,0.9261767570790153,mixed,0.08114951556534267
mammalian,0.7234177215189874,0.03998811392405064,0.9412960079268898,mixed,0.08463406286915039
mammalian,0.7234177215189874,0.04220962025316456,0.955219512616852,mixed,0.08811861017295788
mammalian,0.7234177215189874,0.04443112658227849,0.9680837282590701,mixed,0.0916031574767654
mammalian,0.7234177215189874,0.04665263291139241,0.980005109745492,mixed,0.0950877047805729
mammalian,0.7234177215189874,0.048874139240506334,0.9910836451603701,glycolysis,0.0985722520843806
mammalian,0.7234177215189874,0.05109564556962026,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.053317151898734184,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.055538658227848106,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.057760164556962035,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.059981670886075956,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.06220317721518988,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.0644246835443038,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.06664618987341774,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.06886769620253165,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.07108920253164558,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.07331070886075951,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.07553221518987342,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.07775372151898735,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.07997522784810128,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.0821967341772152,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.08441824050632912,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.08663974683544305,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.08886125316455698,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.0910827594936709,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.09330426582278482,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.09552577215189875,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.09774727848101267,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.0999687848101266,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.10219029113924052,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.10441179746835444,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.10663330379746837,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.1088548101265823,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.11107631645569621,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.11329782278481014,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.11551932911392407,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.11774083544303798,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.11996234177215191,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.12218384810126584,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.12440535443037976,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.1266268607594937,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.1288483670886076,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.13106987341772153,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.13329137974683547,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.13551288607594938,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.1377343924050633,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.13995589873417724,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.14217740506329116,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.14439891139240507,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.14662041772151901,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.14884192405063293,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.15106343037974684,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.1532849367088608,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.1555064430379747,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.15772794936708862,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.15994945569620256,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.16217096202531647,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.1643924683544304,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.16661397468354433,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.16883548101265825,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.17105698734177216,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.1732784936708861,1.0,glycolysis,0.10156784810126583
mammalian,0.7234177215189874,0.17550000000000002,1.0,glycolysis,0.10156784810126583
mammalian,0.7354430379746836,1e-06,0.0,respiration,3.2e-05
mammalian,0.7354430379746836,0.0022225063291139244,0.11994536866147562,mixed,0.025407508294445002
mammalian,0.7354430379746836,0.004444012658227849,0.26129019606777953,mixed,0.02890794922998565
mammalian,0.7354430379746836,0.006665518987341773,0.37210162040451317,mixed,0.03240839016552631
mammalian,0.7354430379746836,0.008887025316455697,0.4613089527126231,mixed,0.035908831101067
mammalian,0.7354430379746836,0.011108531645569622,0.5346689992616045,mixed,0.03940927203660766
mammalian,0.7354430379746836,0.013330037974683545,0.5960600769135016,mixed,0.04290971297214832
mammalian,0.7354430379746836,0.015551544303797469,0.648190429349228,mixed,0.046410153907688975
mammalian,0.7354430379746836,0.017773050632911395,0.6930085379528248,mixed,0.04991059484322959
mammalian,0.7354430379746836,0.01999455696202532,0.7319520874986513,mixed,0.053411035778770204
mammalian,0.7354430379746836,0.022216063291139246,0.7661050533915595,mixed,0.05691147671431092
mammalian,0.7354430379746836,0.024437569620253168,0.7963001763775588,mixed,0.06041191764985152
mammalian,0.7354430379746836,0.026659075949367093,0.8231877623896986,mixed,0.06391235858539213
mammalian,0.7354430379746836,0.028880582278481018,0.8472830476101887,mixed,0.06741279952093285
mammalian,0.7354430379746836,0.03110208860759494,0.8689995352409379,mixed,0.07091324045647346
mammalian,0.7354430379746836,0.03332359493670887,0.8886729232465398,mixed,0.07441368139201428
mammalian,0.7354430379746836,0.03554510126582279,0.9065785820996262,mixed,0.07791412232755499
mammalian,0.7354430379746836,0.03776660759493671,0.9229445237641667,mixed,0.08141456326309549
mammalian,0.7354430379746836,0.03998811392405064,0.9379611629658041,mixed,0.08491500419863621
mammalian,0.7354430379746836,0.04220962025316456,0.9517887597213872,mixed,0.08841544513417691
mammalian,0.7354430379746836,0.04443112658227849,0.9645631612613647,mixed,0.09191588606971764
mammalian,0.7354430379746836,0.04665263291139241,0.9764002800640805,mixed,0.09541632700525814
mammalian,0.7354430379746836,0.048874139240506334,0.9873996210849589,mixed,0.09891676794079884
mammalian,0.7354430379746836,0.05109564556962026,0.9976470856585902,glycolysis,0.10241720887633957
mammalian,0.7354430379746836,0.053317151898734184,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.055538658227848106,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.057760164556962035,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.059981670886075956,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.06220317721518988,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.0644246835443038,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.06664618987341774,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.06886769620253165,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.07108920253164558,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.07331070886075951,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.07553221518987342,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.07775372151898735,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.07997522784810128,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.0821967341772152,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.08441824050632912,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.08663974683544305,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.08886125316455698,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.0910827594936709,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.09330426582278482,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.09552577215189875,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.09774727848101267,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.0999687848101266,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.10219029113924052,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.10441179746835444,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.10663330379746837,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.1088548101265823,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.11107631645569621,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.11329782278481014,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.11551932911392407,1.0,glycolysis,0.10325620253164558
mammalian,0.7354430379746836,0.11774083544303798,1.0,glycolysis,0.10325620253164558
